StudID,StudID_RT,key_resp_4.keys,key_resp_4.rt,captured_string,Text20_RT,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trialsRecognition.thisRepN,trialsRecognition.thisTrialN,trialsRecognition.thisN,trialsRecognition.thisIndex,trialsRecognition.ran,Rand,RecogWord,keyQuestion.keys,keyQuestion.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt,Question5Answer,Question5Answer_RT,Question6Answer,Question6Answer_RT,Question7Answer,Question7Answer_RT,demoResp,demoRT,demoloop.thisRepN,demoloop.thisTrialN,demoloop.thisN,demoloop.thisIndex,demoloop.ran,DemoQuestion
465777,4208.81,space,4.80184,CASTLE,2199.765,0,0,0,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DISAG,8002.42,1,0,1,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DISAGREE,2950.3,2,0,2,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SOUL,2200.065,3,0,3,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.745,4,0,4,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HELLO,5298.58,5,0,5,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8001.305,6,0,6,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,VOLCANO,2550.75,7,0,7,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.82,8,0,8,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.81,9,0,9,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8003.12,10,0,10,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.915,11,0,11,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.98,12,0,12,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.265,13,0,13,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.29,14,0,14,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,AGREE,7033.47,15,0,15,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.365,16,0,16,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8009.935,17,0,17,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.88,18,0,18,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8001.57,19,0,19,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7998.755,20,0,20,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.31,21,0,21,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.715,22,0,22,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7990.135,23,0,23,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.67,24,0,24,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8001.005,25,0,25,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.735,26,0,26,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.075,27,0,27,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.67,28,0,28,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.565,29,0,29,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.145,30,0,30,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.28,31,0,31,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.17,32,0,32,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.055,33,0,33,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.74,34,0,34,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.69,35,0,35,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000,36,0,36,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CLOWN,4505.94,37,0,37,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8000.415,38,0,38,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7998.885,39,0,39,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,PERHAPS,3401.435,40,0,40,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,8015.05,41,0,41,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.755,42,0,42,0,1,ACC,001,2020-12-12_16h58.22.318,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
