StudID,StudID_RT,key_resp_4.keys,key_resp_4.rt,captured_string,Text20_RT,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trialsRecognition.thisRepN,trialsRecognition.thisTrialN,trialsRecognition.thisN,trialsRecognition.thisIndex,trialsRecognition.ran,Rand,RecogWord,keyQuestion.keys,keyQuestion.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt,Question5Answer,Question5Answer_RT,Question6Answer,Question6Answer_RT,Question7Answer,Question7Answer_RT,demoResp,demoRT,demoloop.thisRepN,demoloop.thisTrialN,demoloop.thisN,demoloop.thisIndex,demoloop.ran,DemoQuestion
463835,5343.78,space,3.531875,STPR,7993.19,0,0,0,0,1,MB,001,2020-12-11_16h55.23.985,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,STORY,4816.09,1,0,1,0,1,MB,001,2020-12-11_16h55.23.985,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.445,2,0,2,0,1,MB,001,2020-12-11_16h55.23.985,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OFFICE,2316.265,3,0,3,0,1,MB,001,2020-12-11_16h55.23.985,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HORSE,7817.4,4,0,4,0,1,MB,001,2020-12-11_16h55.23.985,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SAD,3765.33,5,0,5,0,1,MB,001,2020-12-11_16h55.23.985,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,367.775,6,0,6,0,1,MB,001,2020-12-11_16h55.23.985,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,383.345,7,0,7,0,1,MB,001,2020-12-11_16h55.23.985,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,2999.445,8,0,8,0,1,MB,001,2020-12-11_16h55.23.985,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,5065.865,9,0,9,0,1,MB,001,2020-12-11_16h55.23.985,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,215.755,10,0,10,0,1,MB,001,2020-12-11_16h55.23.985,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,116.775,11,0,11,0,1,MB,001,2020-12-11_16h55.23.985,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,32.71499998,12,0,12,0,1,MB,001,2020-12-11_16h55.23.985,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,100.025,13,0,13,0,1,MB,001,2020-12-11_16h55.23.985,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,116.71,14,0,14,0,1,MB,001,2020-12-11_16h55.23.985,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,82.81999995,15,0,15,0,1,MB,001,2020-12-11_16h55.23.985,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
