StudID,StudID_RT,key_resp_4.keys,key_resp_4.rt,captured_string,Text20_RT,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trialsRecognition.thisRepN,trialsRecognition.thisTrialN,trialsRecognition.thisN,trialsRecognition.thisIndex,trialsRecognition.ran,Rand,RecogWord,keyQuestion.keys,keyQuestion.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt,Question5Answer,Question5Answer_RT,Question6Answer,Question6Answer_RT,Question7Answer,Question7Answer_RT,demoResp,demoRT,demoloop.thisRepN,demoloop.thisTrialN,demoloop.thisN,demoloop.thisIndex,demoloop.ran,DemoQuestion
474936,4195.47,space,1.41758,HORSE,1374.285,0,0,0,0,1,JTH,001,2020-12-10_17h05.44.458,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BIRD,1866.165,1,0,1,0,1,JTH,001,2020-12-10_17h05.44.458,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,YELLOW,1769.125,2,0,2,0,1,JTH,001,2020-12-10_17h05.44.458,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ORANGE,2032.9,3,0,3,0,1,JTH,001,2020-12-10_17h05.44.458,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OFFICE,1533.255,4,0,4,0,1,JTH,001,2020-12-10_17h05.44.458,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,FRIGHT,1333.605,5,0,5,0,1,JTH,001,2020-12-10_17h05.44.458,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,GLORY,1283.325,6,0,6,0,1,JTH,001,2020-12-10_17h05.44.458,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,JAIL,1984.47,7,0,7,0,1,JTH,001,2020-12-10_17h05.44.458,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,IRON,4250.46,8,0,8,0,1,JTH,001,2020-12-10_17h05.44.458,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,KISS,1032.25,9,0,9,0,1,JTH,001,2020-12-10_17h05.44.458,DelayedExpNT,2020.1.3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
