StudID,StudID_RT,key_resp_4.keys,key_resp_4.rt,captured_string,Text20_RT,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trialsRecognition.thisRepN,trialsRecognition.thisTrialN,trialsRecognition.thisN,trialsRecognition.thisIndex,trialsRecognition.ran,Rand,RecogWord,keyQuestion.keys,keyQuestion.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt,Question5Answer,Question5Answer_RT,Question6Answer,Question6Answer_RT,Question7Answer,Question7Answer_RT,demoResp,demoRT,demoloop.thisRepN,demoloop.thisTrialN,demoloop.thisN,demoloop.thisIndex,demoloop.ran,DemoQuestion
464137,3673.48,space,3.71567,SMOKE,2390.09,0,0,0,0,1,BK,001,2020-12-16_12h26.21.308,DelayedExpNT,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,STAR,2384.165,1,0,1,0,1,BK,001,2020-12-16_12h26.21.308,DelayedExpNT,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DUSK,1035.48,2,0,2,0,1,BK,001,2020-12-16_12h26.21.308,DelayedExpNT,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,YELLOW,2919.77,3,0,3,0,1,BK,001,2020-12-16_12h26.21.308,DelayedExpNT,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CHEESE,3061.16,4,0,4,0,1,BK,001,2020-12-16_12h26.21.308,DelayedExpNT,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CLAMS,994.8049999,5,0,5,0,1,BK,001,2020-12-16_12h26.21.308,DelayedExpNT,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BUCKET,1999.815,6,0,6,0,1,BK,001,2020-12-16_12h26.21.308,DelayedExpNT,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WAITER,2900.08,7,0,7,0,1,BK,001,2020-12-16_12h26.21.308,DelayedExpNT,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BEACH,5999.63,8,0,8,0,1,BK,001,2020-12-16_12h26.21.308,DelayedExpNT,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,STREAM,4649.58,9,0,9,0,1,BK,001,2020-12-16_12h26.21.308,DelayedExpNT,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
