StudID,StudID_RT,key_resp_4.keys,key_resp_4.rt,captured_string,Text20_RT,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trialsRecognition.thisRepN,trialsRecognition.thisTrialN,trialsRecognition.thisN,trialsRecognition.thisIndex,trialsRecognition.ran,Rand,RecogWord,key_resp_10.keys,key_resp_10.rt,selectedPrimeThresh,ThreshPrimeduration,Text52_RT,captured_string_Thresh,threshLoop.thisRepN,threshLoop.thisTrialN,threshLoop.thisN,threshLoop.thisIndex,threshLoop.ran,keyQuestion.keys,keyQuestion.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt,Question5Answer,Question5Answer_RT,Question6Answer,Question6Answer_RT,Question7Answer,Question7Answer_RT,demoResp,demoRT,demoloop.thisRepN,demoloop.thisTrialN,demoloop.thisN,demoloop.thisIndex,demoloop.ran,DemoQuestion
60bbf45003c586668c7defb8,21007.8,space,0.8442,SHERIFF,3596.9,0,0,0,0,1,60bbf45003c586668c7defb8,002,2021-06-07_15h51.53.524,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LOVE,1361.2,1,0,1,0,1,60bbf45003c586668c7defb8,002,2021-06-07_15h51.53.524,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SISTER,1076.3,2,0,2,0,1,60bbf45003c586668c7defb8,002,2021-06-07_15h51.53.524,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TAKE,1229.1,3,0,3,0,1,60bbf45003c586668c7defb8,002,2021-06-07_15h51.53.524,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LEAVE,875,4,0,4,0,1,60bbf45003c586668c7defb8,002,2021-06-07_15h51.53.524,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,POST,1722.1,5,0,5,0,1,60bbf45003c586668c7defb8,002,2021-06-07_15h51.53.524,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,OPEN,2951.3,6,0,6,0,1,60bbf45003c586668c7defb8,002,2021-06-07_15h51.53.524,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,MATH,4375.6,7,0,7,0,1,60bbf45003c586668c7defb8,002,2021-06-07_15h51.53.524,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,DEATH,4389.7,8,0,8,0,1,60bbf45003c586668c7defb8,002,2021-06-07_15h51.53.524,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,RENT,1110.7,9,0,9,0,1,60bbf45003c586668c7defb8,002,2021-06-07_15h51.53.524,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SHALLOW,2854.4,10,0,10,0,1,60bbf45003c586668c7defb8,002,2021-06-07_15h51.53.524,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HOLLOW,2270.9,11,0,11,0,1,60bbf45003c586668c7defb8,002,2021-06-07_15h51.53.524,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SPIRIT,3562.6,12,0,12,0,1,60bbf45003c586668c7defb8,002,2021-06-07_15h51.53.524,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BORTHER,3593.5,13,0,13,0,1,60bbf45003c586668c7defb8,002,2021-06-07_15h51.53.524,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
