StudID,StudID_RT,key_resp_4.keys,key_resp_4.rt,captured_string,Text20_RT,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,trialsRecognition.thisRepN,trialsRecognition.thisTrialN,trialsRecognition.thisN,trialsRecognition.thisIndex,trialsRecognition.ran,Rand,RecogWord,key_resp_10.keys,key_resp_10.rt,selectedPrimeThresh,ThreshPrimeduration,Text52_RT,captured_string_Thresh,threshLoop.thisRepN,threshLoop.thisTrialN,threshLoop.thisN,threshLoop.thisIndex,threshLoop.ran,keyQuestion.keys,keyQuestion.rt,key_resp_11.keys,key_resp_11.rt,key_resp_12.keys,key_resp_12.rt,key_resp_13.keys,key_resp_13.rt,key_resp_14.keys,key_resp_14.rt,Question5Answer,Question5Answer_RT,Question6Answer,Question6Answer_RT,Question7Answer,Question7Answer_RT,demoResp,demoRT,demoloop.thisRepN,demoloop.thisTrialN,demoloop.thisN,demoloop.thisIndex,demoloop.ran,DemoQuestion
5d1fa13df293490001e5103c,54605.8,space,12.9625,ROCK,6497.8,0,0,0,0,1,5d1fa13df293490001e5103c,001,2021-06-02_19h10.15.001,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SWEET,7065.2,1,0,1,0,1,5d1fa13df293490001e5103c,001,2021-06-02_19h10.15.001,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TEETH,3482.8,2,0,2,0,1,5d1fa13df293490001e5103c,001,2021-06-02_19h10.15.001,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,HORSE,6882.6,3,0,3,0,1,5d1fa13df293490001e5103c,001,2021-06-02_19h10.15.001,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999,4,0,4,0,1,5d1fa13df293490001e5103c,001,2021-06-02_19h10.15.001,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,LOW,6999.6,5,0,5,0,1,5d1fa13df293490001e5103c,001,2021-06-02_19h10.15.001,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,STRONG,3665.4,6,0,6,0,1,5d1fa13df293490001e5103c,001,2021-06-02_19h10.15.001,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BELOW,5531.6,7,0,7,0,1,5d1fa13df293490001e5103c,001,2021-06-02_19h10.15.001,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CHANGE,7998,8,0,8,0,1,5d1fa13df293490001e5103c,001,2021-06-02_19h10.15.001,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,START,4032.4,9,0,9,0,1,5d1fa13df293490001e5103c,001,2021-06-02_19h10.15.001,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,STOP,1949.6,10,0,10,0,1,5d1fa13df293490001e5103c,001,2021-06-02_19h10.15.001,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CAKE,4981.8,11,0,11,0,1,5d1fa13df293490001e5103c,001,2021-06-02_19h10.15.001,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,UP,7914.7,12,0,12,0,1,5d1fa13df293490001e5103c,001,2021-06-02_19h10.15.001,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,STRAIGHT,4199.1,13,0,13,0,1,5d1fa13df293490001e5103c,001,2021-06-02_19h10.15.001,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,THREAT,1798.9,14,0,14,0,1,5d1fa13df293490001e5103c,001,2021-06-02_19h10.15.001,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CARE,7414.3,15,0,15,0,1,5d1fa13df293490001e5103c,001,2021-06-02_19h10.15.001,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TABLE,5398.4,16,0,16,0,1,5d1fa13df293490001e5103c,001,2021-06-02_19h10.15.001,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,7999.8,17,0,17,0,1,5d1fa13df293490001e5103c,001,2021-06-02_19h10.15.001,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ROOT,2515.4,18,0,18,0,1,5d1fa13df293490001e5103c,001,2021-06-02_19h10.15.001,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,WORD,3515.3,19,0,19,0,1,5d1fa13df293490001e5103c,001,2021-06-02_19h10.15.001,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,START,3865.3,20,0,20,0,1,5d1fa13df293490001e5103c,001,2021-06-02_19h10.15.001,DelayedExp,2020.1.3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
